Fecha;lon;lat
2452338.5;74.8422269;-1.5580279
2452343.5;75.0278031;-1.551744
2452348.5;75.2134316;-1.5454447
2452353.5;75.3990671;-1.5391139
2452358.5;75.5846967;-1.5327762
2452363.5;75.7703751;-1.5264284
2452368.5;75.9560728;-1.5200489
2452373.5;76.1417565;-1.5136578
2452378.5;76.3274815;-1.5072611
2452383.5;76.5132378;-1.5008346
2452388.5;76.6989769;-1.4943911
2452393.5;76.8847465;-1.4879451
2452398.5;77.0705573;-1.4814729
2452403.5;77.2563529;-1.4749782
2452408.5;77.4421664;-1.4684823
2452413.5;77.6280273;-1.461965
2452418.5;77.8138797;-1.4554207
2452423.5;77.9997366;-1.4488745
2452428.5;78.1856426;-1.4423124
2452433.5;78.3715506;-1.4357204
2452438.5;78.5574511;-1.4291239
2452443.5;78.7433982;-1.4225171
2452448.5;78.9293594;-1.4158795
2452453.5;79.1153046;-1.4092331
2452458.5;79.3012893;-1.4025811
2452463.5;79.4873004;-1.3958997
2452468.5;79.6732913;-1.3892041
2452473.5;79.8593115;-1.3825065
2452478.5;80.0453682;-1.3757827
2452483.5;80.2314059;-1.3690391
2452488.5;80.4174602;-1.3622956
2452493.5;80.6035581;-1.3555302
2452498.5;80.7896431;-1.3487403
2452503.5;80.9757314;-1.3419502
2452508.5;81.1618658;-1.3351438
2452513.5;81.347997;-1.3283094
2452518.5;81.5341192;-1.3214727
2452523.5;81.7202856;-1.3146252
2452528.5;81.9064607;-1.3077484
2452533.5;82.0926175;-1.3008654
2452538.5;82.2788122;-1.2939769
2452543.5;82.465028;-1.2870596
2452548.5;82.6512208;-1.280131
2452553.5;82.8374416;-1.273201
2452558.5;83.0236942;-1.2662447
2452563.5;83.2099241;-1.2592716
2452568.5;83.3961694;-1.2522995
2452573.5;83.5824541;-1.2453054
2452578.5;83.7687213;-1.2382893
2452583.5;83.9549907;-1.2312747
2452588.5;84.1413028;-1.2242434
2452593.5;84.3276067;-1.2171862
2452598.5;84.5139002;-1.210129
2452603.5;84.7002351;-1.2030607
2452608.5;84.8865735;-1.1959645
2452613.5;85.0728917;-1.1888648
2452618.5;85.2592455;-1.1817594
2452623.5;85.4456153;-1.1746262
2452628.5;85.6319592;-1.1674848
2452633.5;85.8183294;-1.1603421
2452638.5;86.0047268;-1.1531736
2452643.5;86.1910978;-1.1459913
2452648.5;86.3774832;-1.1388108
2452653.5;86.5639036;-1.1316083
2452658.5;86.750302;-1.1243865
2452663.5;86.9367014;-1.1171677
2452668.5;87.12314;-1.109932
2452673.5;87.3095652;-1.1026726
2452678.5;87.4959786;-1.0954154
2452683.5;87.6824306;-1.0881469
2452688.5;87.8688808;-1.0808521
2452693.5;88.0553088;-1.0735565
2452698.5;88.2417704;-1.0662551
2452703.5;88.4282427;-1.058927
2452708.5;88.6146863;-1.0515935
2452713.5;88.8011546;-1.0442592
2452718.5;88.987645;-1.0368995
2452723.5;89.1741054;-1.0295291
2452728.5;89.3605789;-1.0221613
2452733.5;89.5470832;-1.0147715
2452738.5;89.7335611;-1.0073655
2452743.5;89.9200389;-0.9999638
2452748.5;90.106552;-0.9925448
2452753.5;90.2930469;-0.9851049
2452758.5;90.4795285;-0.9776689
2452763.5;90.6660457;-0.9702215
2452768.5;90.8525557;-0.9627498
2452773.5;91.0390416;-0.9552799
2452778.5;91.2255588;-0.9478041
2452783.5;91.4120814;-0.9403028
2452788.5;91.5985729;-0.9327991
2452793.5;91.7850874;-0.9252948
2452798.5;91.9716189;-0.9177658
2452803.5;92.1581169;-0.9102292
2452808.5;92.3446266;-0.9026959
2452813.5;92.5311625;-0.8951408
2452818.5;92.7176679;-0.8875725
2452823.5;92.9041719;-0.8800098
2452828.5;93.0907073;-0.87243
2452833.5;93.2772197;-0.8648316
2452838.5;93.4637177;-0.8572392
2452843.5;93.6502479;-0.849635
2452848.5;93.8367658;-0.8420088
2452853.5;94.0232578;-0.8343867
2452858.5;94.2097785;-0.8267587
2452863.5;94.3962992;-0.8191067
2452868.5;94.5827864;-0.8114553
2452873.5;94.7692947;-0.8038033
2452878.5;94.955815;-0.7961277
2452883.5;95.1422987;-0.7884475
2452888.5;95.3287926;-0.7807711
2452893.5;95.515308;-0.7730735
2452898.5;95.7017888;-0.7653656
2452903.5;95.888267;-0.7576645
2452908.5;96.0747727;-0.7499462
2452913.5;96.2612504;-0.7422124
2452918.5;96.4477124;-0.7344863
2452923.5;96.6342035;-0.7267482
